"dataSeduta","numeroSeduta","votazione","numero","oggetto","esito","presenti","maggioranza","numeroLegale","votanti","favorevoli","contrari","astenuti","presidente"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-12",12,"5.200, Barozzino ed altri","respinto",223,110,141,219,20,170,29,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-11",11,"DDL n. 2233 Articolo 4","approvato",232,116,141,230,205,2,23,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-10",10,"DDL n. 2233 Articolo 3","approvato",231,116,141,230,206,0,24,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-9",9,"3.15, Catalfo ed altri","respinto",227,114,141,226,76,144,6,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-8",8,"3.10, Divina ed altri","respinto",224,112,141,222,84,138,0,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-7",7,"3.7, Divina ed altri","respinto",226,113,141,225,76,149,0,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-6",6,"3.4, Catalfo ed altri","respinto",225,112,141,223,66,150,7,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-5",5,"3.2, Divina ed altri","respinto",227,113,141,225,81,142,2,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-4",4,"DDL n. 2233 Articolo 2","approvato",221,110,141,219,196,1,22,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-3",3,"DDL n. 2233 Articolo 1","approvato",222,111,141,221,200,9,12,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-2",2,"201, Divina ed altri","respinto",222,111,141,221,78,143,0,"http://dati.senato.it/senatore/6472"
2016-11-02,713,"http://dati.senato.it/votazione/17-713-1",1,"200, Catalfo ed altri","respinto",220,110,141,219,79,137,3,"http://dati.senato.it/senatore/6472"
2016-10-27,711,"http://dati.senato.it/votazione/17-711-11",11,"Verifica del numero legale","",147,139,139,144,0,0,0,"http://dati.senato.it/senatore/1103"
2016-10-27,711,"http://dati.senato.it/votazione/17-711-10",10,"Articolo 6","approvato",185,93,139,184,182,1,1,"http://dati.senato.it/senatore/422"
2016-10-27,711,"http://dati.senato.it/votazione/17-711-9",9,"Articolo 5","approvato",184,92,139,182,181,0,1,"http://dati.senato.it/senatore/422"
2016-10-27,711,"http://dati.senato.it/votazione/17-711-8",8,"Articolo 4","approvato",182,91,139,181,180,1,0,"http://dati.senato.it/senatore/422"
2016-10-27,711,"http://dati.senato.it/votazione/17-711-7",7,"ODG G4.100, Martelli","respinto",182,91,139,181,37,141,3,"http://dati.senato.it/senatore/422"
2016-10-27,711,"http://dati.senato.it/votazione/17-711-6",6,"Articolo 3","approvato",179,90,139,178,177,0,1,"http://dati.senato.it/senatore/422"
2016-10-27,711,"http://dati.senato.it/votazione/17-711-5",5,"ODG G3.100, Piccoli e altri","approvato",179,90,139,178,158,14,6,"http://dati.senato.it/senatore/422"
2016-10-27,711,"http://dati.senato.it/votazione/17-711-4",4,"Em. 3.100, Martelli","respinto",176,88,139,175,36,135,4,"http://dati.senato.it/senatore/422"
2016-10-27,711,"http://dati.senato.it/votazione/17-711-3",3,"Articolo 2","approvato",158,79,139,157,156,0,1,"http://dati.senato.it/senatore/422"
2016-10-27,711,"http://dati.senato.it/votazione/17-711-2",2,"Verifica del numero legale","",154,138,138,150,0,0,0,"http://dati.senato.it/senatore/26041"
2016-10-27,711,"http://dati.senato.it/votazione/17-711-1",1,"Verifica del numero legale","",121,138,138,113,0,0,0,"http://dati.senato.it/senatore/26041"
2016-10-26,710,"http://dati.senato.it/votazione/17-710-1",1,"Votazione finale","approvato",220,110,140,219,161,27,31,"http://dati.senato.it/senatore/26041"
2016-10-26,709,"http://dati.senato.it/votazione/17-709-12",12,"ODG G100, Uras","approvato",205,103,143,204,204,0,0,"http://dati.senato.it/senatore/1103"
2016-10-26,709,"http://dati.senato.it/votazione/17-709-11",11,"Votazione finale","approvato",222,111,142,221,221,0,0,"http://dati.senato.it/senatore/1103"
2016-10-26,709,"http://dati.senato.it/votazione/17-709-10",10,"Articolo 3","approvato",228,114,142,227,223,2,2,"http://dati.senato.it/senatore/1103"
2016-10-26,709,"http://dati.senato.it/votazione/17-709-9",9,"Articolo 2","approvato",227,113,142,225,224,1,0,"http://dati.senato.it/senatore/1103"
2016-10-26,709,"http://dati.senato.it/votazione/17-709-8",8,"Em. 2.501, la Relatrice","approvato",229,115,142,228,226,2,0,"http://dati.senato.it/senatore/1103"
2016-10-26,709,"http://dati.senato.it/votazione/17-709-7",7,"Em. 2.500 (t. 2), la Relatrice","approvato",228,114,142,226,225,0,1,"http://dati.senato.it/senatore/1103"
2016-10-26,709,"http://dati.senato.it/votazione/17-709-6",6,"Controprova","approvato",211,106,142,210,208,2,0,"http://dati.senato.it/senatore/1103"
2016-10-26,709,"http://dati.senato.it/votazione/17-709-5",5,"Verifica del numero legale","",133,142,142,124,0,0,0,"http://dati.senato.it/senatore/6472"
2016-10-26,709,"http://dati.senato.it/votazione/17-709-4",4,"Mozioni sulla somministrazione dei farmaci.                 Mozione 1-00648 (testo 2), Orellana e altri","approvato",233,116,142,231,227,0,4,"http://dati.senato.it/senatore/6472"
2016-10-26,709,"http://dati.senato.it/votazione/17-709-3",3,"Mozioni sulla somministrazione dei farmaci.                 Mozione 1-00555 (testo 2), D'Ambrosio Lettieri e altri","approvato",229,115,142,228,220,0,8,"http://dati.senato.it/senatore/6472"
2016-10-26,709,"http://dati.senato.it/votazione/17-709-2",2,"Verifica del numero legale","",195,141,141,193,0,0,0,"http://dati.senato.it/senatore/6472"
2016-10-26,709,"http://dati.senato.it/votazione/17-709-1",1,"Verifica del numero legale","",133,141,141,122,0,0,0,"http://dati.senato.it/senatore/6472"
2016-10-25,708,"http://dati.senato.it/votazione/17-708-15",15,"Mozioni sul trasporto pubblico locale a Roma.               Ordine del giorno G1 (t. 2), Filippi, Aracri e altri","approvato",241,120,138,239,181,49,9,"http://dati.senato.it/senatore/26041"
2016-10-25,708,"http://dati.senato.it/votazione/17-708-14",14,"Mozioni sul trasporto pubblico locale a Roma.               Mozione 1-00658, Cioffi e altri","respinto",240,120,138,239,30,179,30,"http://dati.senato.it/senatore/26041"
2016-10-25,708,"http://dati.senato.it/votazione/17-708-13",13,"Mozioni sul trasporto pubblico locale a Roma.               Mozione 1-00657, Crosio e altri","approvato",242,120,138,239,182,3,54,"http://dati.senato.it/senatore/26041"
2016-10-25,708,"http://dati.senato.it/votazione/17-708-12",12,"Mozioni sul trasporto pubblico locale a Roma.               Mozione 1-00655, De Petris e altri","respinto",242,121,138,241,14,140,87,"http://dati.senato.it/senatore/26041"
2016-10-25,708,"http://dati.senato.it/votazione/17-708-11",11,"Mozioni sul trasporto pubblico locale a Roma.               Mozione 1-00652 (t. 2), Barani e altri","approvato",236,118,138,235,164,53,18,"http://dati.senato.it/senatore/26041"
2016-10-25,708,"http://dati.senato.it/votazione/17-708-10",10,"Mozioni in materia di immigrazione. Mozione 1-00670,        Giovanni Mauro e altri","respinto",246,123,138,245,53,188,4,"http://dati.senato.it/senatore/26041"
2016-10-25,708,"http://dati.senato.it/votazione/17-708-9",9,"Mozioni in materia di immigrazione. Mozione 1-00668 (t. 2), Finocchiaro e altri","approvato",245,123,138,244,145,82,17,"http://dati.senato.it/senatore/26041"
2016-10-25,708,"http://dati.senato.it/votazione/17-708-8",8,"Mozioni in materia di immigrazione. Mozione 1-00667 (2a p.),Petraglia e altri","respinto",242,118,138,235,41,183,11,"http://dati.senato.it/senatore/26041"
2016-10-25,708,"http://dati.senato.it/votazione/17-708-7",7,"Mozioni in materia di immigrazione. Mozione 1-00667 (1a p.),Petraglia e altri","approvato",245,123,138,244,185,56,3,"http://dati.senato.it/senatore/26041"
2016-10-25,708,"http://dati.senato.it/votazione/17-708-6",6,"Mozioni in materia di immigrazione. Mozione 1-00664 (t. 3), Bertorotta e altri","approvato",244,122,138,243,178,56,9,"http://dati.senato.it/senatore/26041"
2016-10-25,708,"http://dati.senato.it/votazione/17-708-5",5,"Mozioni in materia di immigrazione. Mozione 1-00663 (t. 2), Orellana e altri","approvato",242,121,138,240,144,78,18,"http://dati.senato.it/senatore/26041"
2016-10-25,708,"http://dati.senato.it/votazione/17-708-4",4,"Mozioni in materia di immigrazione. Mozione 1-00662 (t. 2), Barani e altri","approvato",241,120,138,239,135,81,23,"http://dati.senato.it/senatore/26041"
2016-10-25,708,"http://dati.senato.it/votazione/17-708-3",3,"Mozioni in materia di immigrazione. Mozione 1-00661,        Arrigoni e altri","respinto",242,121,138,240,59,180,1,"http://dati.senato.it/senatore/26041"
2016-10-25,708,"http://dati.senato.it/votazione/17-708-2",2,"Mozioni in materia di immigrazione. Mozione 1-00627,        Paolo Romani e altri","respinto",239,120,138,238,57,153,28,"http://dati.senato.it/senatore/26041"
2016-10-25,708,"http://dati.senato.it/votazione/17-708-1",1,"Verifica del numero legale","",197,137,137,196,0,0,0,"http://dati.senato.it/senatore/26041"
2016-10-25,707,"http://dati.senato.it/votazione/17-707-1",1,"Verifica del numero legale","",121,134,134,114,0,0,0,"http://dati.senato.it/senatore/6472"
2016-10-20,705,"http://dati.senato.it/votazione/17-705-10",10,"Verifica del numero legale","",85,141,141,78,0,0,0,"http://dati.senato.it/senatore/422"
2016-10-20,705,"http://dati.senato.it/votazione/17-705-9",9,"Verifica del numero legale","",123,141,141,113,0,0,0,"http://dati.senato.it/senatore/422"
2016-10-20,705,"http://dati.senato.it/votazione/17-705-8",8,"Votazione finale","approvato",191,96,141,190,189,0,1,"http://dati.senato.it/senatore/422"
2016-10-20,705,"http://dati.senato.it/votazione/17-705-7",7,"Articolo 3","approvato",192,96,141,191,184,0,7,"http://dati.senato.it/senatore/422"
2016-10-20,705,"http://dati.senato.it/votazione/17-705-6",6,"Articolo 2","approvato",191,96,141,190,167,0,23,"http://dati.senato.it/senatore/422"
2016-10-20,705,"http://dati.senato.it/votazione/17-705-5",5,"Articolo 1","approvato",189,95,141,188,179,4,5,"http://dati.senato.it/senatore/422"
2016-10-20,705,"http://dati.senato.it/votazione/17-705-4",4,"Em. 1.101, Liuzzi","respinto",187,94,141,186,8,146,32,"http://dati.senato.it/senatore/422"
2016-10-20,705,"http://dati.senato.it/votazione/17-705-3",3,"Verifica del numero legale","",173,141,141,168,0,0,0,"http://dati.senato.it/senatore/422"
2016-10-20,705,"http://dati.senato.it/votazione/17-705-2",2,"Verifica del numero legale","",124,141,141,118,0,0,0,"http://dati.senato.it/senatore/422"
2016-10-20,705,"http://dati.senato.it/votazione/17-705-1",1,"Verifica del numero legale","",159,141,141,152,0,0,0,"http://dati.senato.it/senatore/26041"
2016-10-19,704,"http://dati.senato.it/votazione/17-704-2",2,"Controprova","respinto",236,118,148,235,89,143,3,"http://dati.senato.it/senatore/26041"
2016-10-19,704,"http://dati.senato.it/votazione/17-704-1",1,"Verifica del numero legale","",215,148,148,211,0,0,0,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-60",60,"Votazione finale","approvato",193,97,145,192,192,0,0,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-59",59,"Articolo 3","approvato",194,97,145,193,193,0,0,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-58",58,"Articolo 2","approvato",191,93,145,185,185,0,0,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-57",57,"Articolo 1","approvato",191,95,145,189,186,2,1,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-56",56,"Votazione finale","approvato",199,100,145,198,161,30,7,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-55",55,"Articolo 6","approvato",205,102,145,202,163,32,7,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-54",54,"Articolo 5","approvato",207,103,145,205,163,34,8,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-53",53,"Articolo 4","approvato",204,101,145,200,162,30,8,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-52",52,"Articolo 3","approvato",203,102,145,202,161,32,9,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-51",51,"Articolo 2","approvato",202,101,145,201,162,33,6,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-50",50,"Articolo 1","approvato",204,102,145,203,167,30,6,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-49",49,"Votazione finale","approvato",206,103,145,205,164,31,10,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-48",48,"Articolo 4","approvato",202,101,145,200,162,28,10,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-47",47,"Articolo 3","approvato",204,102,145,202,163,28,11,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-46",46,"Articolo 2","approvato",197,98,145,194,162,23,9,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-45",45,"Articolo 1","approvato",201,101,145,200,168,24,8,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-44",44,"Votazione finale","approvato",212,106,145,211,211,0,0,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-43",43,"Articolo 5","approvato",211,105,145,208,208,0,0,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-42",42,"Articolo 4","approvato",210,105,145,209,209,0,0,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-41",41,"Articolo 3","approvato",210,105,145,208,207,1,0,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-40",40,"Articolo 2","approvato",207,103,145,205,204,1,0,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-39",39,"Articolo 1","approvato",205,102,145,203,200,2,1,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-38",38,"Votazione finale","approvato",208,104,145,207,206,0,1,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-37",37,"Articolo 3","approvato",207,103,145,205,197,0,8,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-36",36,"Articolo 2","approvato",209,104,145,207,197,1,9,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-35",35,"Articolo 1","approvato",212,106,145,211,204,0,7,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-34",34,"Votazione finale","approvato",214,107,145,213,212,1,0,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-33",33,"Articolo 3","approvato",212,106,145,210,210,0,0,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-32",32,"Articolo 2","approvato",208,102,145,202,202,0,0,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-31",31,"Articolo 1","approvato",204,102,145,202,201,1,0,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-30",30,"Votazione finale","approvato",212,106,145,210,209,0,1,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-29",29,"Articolo 4","approvato",219,109,145,217,217,0,0,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-28",28,"Articolo 3","approvato",212,104,145,207,207,0,0,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-27",27,"Articolo 2","approvato",201,99,145,196,196,0,0,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-26",26,"Articolo 1","approvato",212,106,145,210,210,0,0,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-25",25,"Votazione finale","approvato",214,106,145,211,209,1,1,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-24",24,"Articolo 4","approvato",215,106,145,211,210,0,1,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-23",23,"Articolo 3","approvato",217,109,145,216,215,0,1,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-22",22,"Articolo 2","approvato",206,103,145,205,204,0,1,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-21",21,"Articolo 1","approvato",208,103,145,205,204,0,1,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-20",20,"Votazione finale","approvato",222,111,145,221,191,0,30,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-19",19,"Articolo 4","approvato",219,109,145,216,189,0,27,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-18",18,"Articolo 3","approvato",215,106,145,210,183,0,27,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-17",17,"Articolo 2","approvato",206,103,145,204,180,0,24,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-16",16,"Articolo 1","approvato",210,105,145,209,182,1,26,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-15",15,"Votazione finale","approvato",217,108,145,214,213,1,0,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-14",14,"Articolo 3","approvato",214,106,145,210,209,0,1,"http://dati.senato.it/senatore/26041"
2016-10-18,703,"http://dati.senato.it/votazione/17-703-13",13,"Articolo 2","approvato",210,103,145,205,205,0,0,"http://dati.senato.it/senatore/26041"
